index,expected_intent,text,conversation_id,guest_id,ok,actual_lex_intent,resolved_intent,resolution_source,search_status,current_product_name,current_order_code,duration_ms,message_preview,error
60,PaymentMethodIntent,cod được chứ,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,PaymentMethodIntent,payment_method,local_nlu,payment_installment_policy,,,1300.37,Shop hỗ trợ các phương thức thanh toán: - COD khi nhận hàng. - Chuyển khoản ngân hàng. - Ví điện tử/Momo/VNPAY nếu checkout đang bật cổng thanh toán tương ứng. - Thẻ tín dụng và trả góp tuỳ chương trình tại thời điểm đặt hàng. Bạn có thể th,
61,PaymentMethodIntent,thanh toán bằng vnpay được không,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,PaymentMethodIntent,payment_method,local_nlu,payment_installment_policy,,,255.11,Shop hỗ trợ các phương thức thanh toán: - COD khi nhận hàng. - Chuyển khoản ngân hàng. - Ví điện tử/Momo/VNPAY nếu checkout đang bật cổng thanh toán tương ứng. - Thẻ tín dụng và trả góp tuỳ chương trình tại thời điểm đặt hàng. Bạn có thể th,
62,CartAddItemIntent,thêm iphone 16 vào giỏ,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartAddItemIntent,cart_add_item,local_nlu,cart_checkout_guidance,thêm iphone 16 v o giỏ,,269.61,"Để đặt sản phẩm thêm iphone 16 v o giỏ, bạn mở trang sản phẩm trên website, chọn màu/dung lượng, thêm vào giỏ rồi thanh toán. Hiện bot chưa tự thay đổi giỏ hàng thay bạn để tránh đặt nhầm sản phẩm hoặc phiên bản.",
63,CartAddItemIntent,mua luôn 2 cái,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartAddItemIntent,cart_add_item,local_nlu,cart_checkout_guidance,thêm iphone 16 v o giỏ,,785.35,"Để đặt sản phẩm thêm iphone 16 v o giỏ, bạn mở trang sản phẩm trên website, chọn màu/dung lượng, thêm vào giỏ rồi thanh toán. Hiện bot chưa tự thay đổi giỏ hàng thay bạn để tránh đặt nhầm sản phẩm hoặc phiên bản.",
64,CartAddItemIntent,cho mình đặt 1 máy,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartAddItemIntent,cart_add_item,local_nlu,cart_checkout_guidance,,,255.27,"Để đặt sản phẩm bạn muốn mua, bạn mở trang sản phẩm trên website, chọn màu/dung lượng, thêm vào giỏ rồi thanh toán. Hiện bot chưa tự thay đổi giỏ hàng thay bạn để tránh đặt nhầm sản phẩm hoặc phiên bản.",
65,CartAddItemIntent,bỏ sản phẩm này vào giỏ,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartAddItemIntent,cart_add_item,local_nlu,cart_checkout_guidance,thêm iphone 16 v o giỏ,,267.97,"Để đặt sản phẩm thêm iphone 16 v o giỏ, bạn mở trang sản phẩm trên website, chọn màu/dung lượng, thêm vào giỏ rồi thanh toán. Hiện bot chưa tự thay đổi giỏ hàng thay bạn để tránh đặt nhầm sản phẩm hoặc phiên bản.",
66,CartAddItemIntent,lấy con này luôn,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartAddItemIntent,cart_add_item,local_nlu,cart_checkout_guidance,thêm iphone 16 v o giỏ,,880.07,"Để đặt sản phẩm thêm iphone 16 v o giỏ, bạn mở trang sản phẩm trên website, chọn màu/dung lượng, thêm vào giỏ rồi thanh toán. Hiện bot chưa tự thay đổi giỏ hàng thay bạn để tránh đặt nhầm sản phẩm hoặc phiên bản.",
67,CartViewIntent,mở giỏ hàng,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartViewIntent,cart_view,local_nlu,cart_checkout_guidance,,,266.97,"Bạn có thể xem giỏ hàng trực tiếp trên website. Nếu đang đăng nhập, giỏ hàng sẽ giữ các sản phẩm bạn đã chọn.",
68,CartViewIntent,xem giỏ giúp mình,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartViewIntent,cart_view,local_nlu,cart_checkout_guidance,,,259.21,"Bạn có thể xem giỏ hàng trực tiếp trên website. Nếu đang đăng nhập, giỏ hàng sẽ giữ các sản phẩm bạn đã chọn.",
69,CartViewIntent,trong giỏ còn gì,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartViewIntent,cart_view,local_nlu,cart_checkout_guidance,,,587.25,"Bạn có thể xem giỏ hàng trực tiếp trên website. Nếu đang đăng nhập, giỏ hàng sẽ giữ các sản phẩm bạn đã chọn.",
70,CartViewIntent,tôi đang mua gì vậy,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartViewIntent,cart_view,local_nlu,cart_checkout_guidance,thêm iphone 16 v o giỏ,,229.0,"Bạn có thể xem giỏ hàng trực tiếp trên website. Nếu đang đăng nhập, giỏ hàng sẽ giữ các sản phẩm bạn đã chọn.",
71,CartViewIntent,kiểm tra giỏ,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartViewIntent,cart_view,local_nlu,cart_checkout_guidance,,,1007.54,"Bạn có thể xem giỏ hàng trực tiếp trên website. Nếu đang đăng nhập, giỏ hàng sẽ giữ các sản phẩm bạn đã chọn.",
72,CartUpdateIntent,tăng lên 2 sản phẩm,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartUpdateIntent,cart_update,local_nlu,cart_checkout_guidance,,,294.24,Bạn có thể cập nhật số lượng hoặc xoá sản phẩm trong giỏ hàng ở website trước khi thanh toán.,
73,CartUpdateIntent,giảm còn 1 cái,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartUpdateIntent,cart_update,local_nlu,cart_checkout_guidance,thêm iphone 16 v o giỏ,,235.6,Bạn có thể cập nhật số lượng hoặc xoá sản phẩm trong giỏ hàng ở website trước khi thanh toán.,
74,CartUpdateIntent,bỏ sản phẩm này đi,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartUpdateIntent,cart_update,local_nlu,cart_checkout_guidance,thêm iphone 16 v o giỏ,,842.26,Bạn có thể cập nhật số lượng hoặc xoá sản phẩm trong giỏ hàng ở website trước khi thanh toán.,
75,CartUpdateIntent,xóa iphone khỏi giỏ,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartUpdateIntent,cart_update,local_nlu,cart_checkout_guidance,,,235.62,Bạn có thể cập nhật số lượng hoặc xoá sản phẩm trong giỏ hàng ở website trước khi thanh toán.,
76,CartUpdateIntent,sửa giỏ hàng,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CartUpdateIntent,cart_update,local_nlu,cart_checkout_guidance,,,329.92,Bạn có thể cập nhật số lượng hoặc xoá sản phẩm trong giỏ hàng ở website trước khi thanh toán.,
77,CheckoutStartIntent,thanh toán luôn,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CheckoutStartIntent,checkout_start,local_nlu,cart_checkout_guidance,,,465.67,"Để đặt sản phẩm bạn muốn mua, bạn mở trang sản phẩm trên website, chọn màu/dung lượng, thêm vào giỏ rồi thanh toán. Hiện bot chưa tự thay đổi giỏ hàng thay bạn để tránh đặt nhầm sản phẩm hoặc phiên bản.",
78,CheckoutStartIntent,đặt hàng ngay,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CheckoutStartIntent,checkout_start,local_nlu,cart_checkout_guidance,thêm iphone 16 v o giỏ,,1214.75,"Để đặt sản phẩm thêm iphone 16 v o giỏ, bạn mở trang sản phẩm trên website, chọn màu/dung lượng, thêm vào giỏ rồi thanh toán. Hiện bot chưa tự thay đổi giỏ hàng thay bạn để tránh đặt nhầm sản phẩm hoặc phiên bản.",
79,CheckoutStartIntent,mua ngay đi,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CheckoutStartIntent,checkout_start,local_nlu,cart_checkout_guidance,thêm iphone 16 v o giỏ,,255.35,"Để đặt sản phẩm thêm iphone 16 v o giỏ, bạn mở trang sản phẩm trên website, chọn màu/dung lượng, thêm vào giỏ rồi thanh toán. Hiện bot chưa tự thay đổi giỏ hàng thay bạn để tránh đặt nhầm sản phẩm hoặc phiên bản.",
80,CheckoutStartIntent,chốt đơn,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CheckoutStartIntent,checkout_start,local_nlu,cart_checkout_guidance,,,234.28,"Để đặt sản phẩm bạn muốn mua, bạn mở trang sản phẩm trên website, chọn màu/dung lượng, thêm vào giỏ rồi thanh toán. Hiện bot chưa tự thay đổi giỏ hàng thay bạn để tránh đặt nhầm sản phẩm hoặc phiên bản.",
81,CheckoutStartIntent,tiến hành thanh toán,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,CheckoutStartIntent,checkout_start,local_nlu,cart_checkout_guidance,,,582.33,"Để đặt sản phẩm bạn muốn mua, bạn mở trang sản phẩm trên website, chọn màu/dung lượng, thêm vào giỏ rồi thanh toán. Hiện bot chưa tự thay đổi giỏ hàng thay bạn để tránh đặt nhầm sản phẩm hoặc phiên bản.",
82,OrderStatusIntent,đơn của mình tới đâu rồi,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderStatusIntent,fallback,local_nlu,fallback,,,295.2,"Mình chưa hiểu rõ yêu cầu của bạn. Bạn có thể hỏi về sản phẩm, giá, ưu đãi, giao hàng hoặc đơn hàng để mình hỗ trợ nhé. Nếu cần gặp người thật, bạn nhập /h.",
83,OrderStatusIntent,hàng giao chưa,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderStatusIntent,fallback,local_nlu,fallback,,,1396.89,"Mình chưa hiểu rõ yêu cầu của bạn. Bạn có thể hỏi về sản phẩm, giá, ưu đãi, giao hàng hoặc đơn hàng để mình hỗ trợ nhé. Nếu cần gặp người thật, bạn nhập /h.",
84,OrderStatusIntent,check đơn giúp mình,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderStatusIntent,fallback,local_nlu,fallback,,,226.69,"Mình chưa hiểu rõ yêu cầu của bạn. Bạn có thể hỏi về sản phẩm, giá, ưu đãi, giao hàng hoặc đơn hàng để mình hỗ trợ nhé. Nếu cần gặp người thật, bạn nhập /h.",
85,OrderStatusIntent,đơn đang xử lý à,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderStatusIntent,fallback,local_nlu,fallback,,,296.92,"Mình chưa hiểu rõ yêu cầu của bạn. Bạn có thể hỏi về sản phẩm, giá, ưu đãi, giao hàng hoặc đơn hàng để mình hỗ trợ nhé. Nếu cần gặp người thật, bạn nhập /h.",
86,OrderStatusIntent,bao giờ nhận được hàng,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderStatusIntent,fallback,local_nlu,fallback,,,568.72,"Mình chưa hiểu rõ yêu cầu của bạn. Bạn có thể hỏi về sản phẩm, giá, ưu đãi, giao hàng hoặc đơn hàng để mình hỗ trợ nhé. Nếu cần gặp người thật, bạn nhập /h.",
87,OrderDetailIntent,xem chi tiết đơn này,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderDetailIntent,order_detail,local_nlu,missing_order_code,,,266.5,Bạn vui lòng cung cấp mã đơn hàng (ví dụ: mã số trên email) để mình kiểm tra tình trạng giúp bạn nhé.,
88,OrderDetailIntent,đơn này gồm gì vậy,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderDetailIntent,order_detail,local_nlu,missing_order_code,,,244.06,Bạn vui lòng cung cấp mã đơn hàng (ví dụ: mã số trên email) để mình kiểm tra tình trạng giúp bạn nhé.,
89,OrderDetailIntent,tổng tiền bao nhiêu,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderDetailIntent,order_detail,local_nlu,missing_order_code,,,297.68,Bạn vui lòng cung cấp mã đơn hàng (ví dụ: mã số trên email) để mình kiểm tra tình trạng giúp bạn nhé.,
90,OrderDetailIntent,tôi mua những gì,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderDetailIntent,order_detail,local_nlu,missing_order_code,,,873.01,Bạn vui lòng cung cấp mã đơn hàng (ví dụ: mã số trên email) để mình kiểm tra tình trạng giúp bạn nhé.,
91,OrderDetailIntent,xem thông tin đơn,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderDetailIntent,order_detail,local_nlu,missing_order_code,,,209.82,Bạn vui lòng cung cấp mã đơn hàng (ví dụ: mã số trên email) để mình kiểm tra tình trạng giúp bạn nhé.,
92,OrderHistoryIntent,xem các đơn cũ,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderHistoryIntent,order_history,local_nlu,authentication_required,,,1041.03,Bạn cần đăng nhập trước khi tra cứu thông tin đơn hàng. Mình chỉ có thể trả lời thông tin sản phẩm công khai khi chưa đăng nhập.,
93,OrderHistoryIntent,lịch sử mua hàng,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderHistoryIntent,order_history,local_nlu,authentication_required,,,270.1,Bạn cần đăng nhập trước khi tra cứu thông tin đơn hàng. Mình chỉ có thể trả lời thông tin sản phẩm công khai khi chưa đăng nhập.,
94,OrderHistoryIntent,những đơn đã đặt,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderHistoryIntent,order_history,local_nlu,authentication_required,,,252.9,Bạn cần đăng nhập trước khi tra cứu thông tin đơn hàng. Mình chỉ có thể trả lời thông tin sản phẩm công khai khi chưa đăng nhập.,
95,OrderHistoryIntent,đơn trước của tôi đâu,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderHistoryIntent,order_history,local_nlu,authentication_required,,,549.72,Bạn cần đăng nhập trước khi tra cứu thông tin đơn hàng. Mình chỉ có thể trả lời thông tin sản phẩm công khai khi chưa đăng nhập.,
96,OrderHistoryIntent,xem đơn gần đây,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderHistoryIntent,order_history,local_nlu,authentication_required,,,242.72,Bạn cần đăng nhập trước khi tra cứu thông tin đơn hàng. Mình chỉ có thể trả lời thông tin sản phẩm công khai khi chưa đăng nhập.,
97,OrderCancelIntent,hủy đơn giúp mình,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderCancelIntent,order_cancel,local_nlu,aftercare_handoff,,,1250.49,Mình sẽ chuyển nhân viên để kiểm tra điều kiện huỷ đơn. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
98,OrderCancelIntent,mình không lấy nữa,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderCancelIntent,order_cancel,local_nlu,aftercare_handoff,,,252.78,Mình sẽ chuyển nhân viên để kiểm tra điều kiện huỷ đơn. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
99,OrderCancelIntent,dừng đơn này đi,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderCancelIntent,order_cancel,local_nlu,aftercare_handoff,,,295.82,Mình sẽ chuyển nhân viên để kiểm tra điều kiện huỷ đơn. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
100,OrderCancelIntent,hủy đơn hàng nha,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderCancelIntent,order_cancel,local_nlu,aftercare_handoff,,,626.04,Mình sẽ chuyển nhân viên để kiểm tra điều kiện huỷ đơn. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
101,OrderCancelIntent,cancel đơn,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderCancelIntent,order_cancel,local_nlu,aftercare_handoff,,,268.56,Mình sẽ chuyển nhân viên để kiểm tra điều kiện huỷ đơn. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
102,OrderModifyIntent,đổi địa chỉ nhận hàng,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderModifyIntent,order_modify,local_nlu,aftercare_handoff,,,270.13,Mình sẽ chuyển nhân viên để kiểm tra khả năng sửa thông tin đơn. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
103,OrderModifyIntent,sửa số điện thoại,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderModifyIntent,order_modify,local_nlu,aftercare_handoff,,,1799.5,Mình sẽ chuyển nhân viên để kiểm tra khả năng sửa thông tin đơn. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
104,OrderModifyIntent,đổi người nhận,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderModifyIntent,order_modify,local_nlu,aftercare_handoff,,,292.8,Mình sẽ chuyển nhân viên để kiểm tra khả năng sửa thông tin đơn. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
105,OrderModifyIntent,chỉnh lại đơn hàng,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderModifyIntent,order_modify,local_nlu,aftercare_handoff,,,216.18,Mình sẽ chuyển nhân viên để kiểm tra khả năng sửa thông tin đơn. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
106,OrderModifyIntent,thay đổi thông tin giao hàng,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,OrderModifyIntent,order_modify,local_nlu,aftercare_handoff,,,1143.98,Mình sẽ chuyển nhân viên để kiểm tra khả năng sửa thông tin đơn. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
107,ShippingPolicyIntent,ship bao nhiêu tiền,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,False,FallbackIntent,product_price,local_nlu,product_list_fallback,,,332.28,"Sản phẩm phù hợp  Mình tìm thấy một số sản phẩm liên quan đến ""ship"": - Samsung Galaxy S26 Ultra: 32.990.000 VNĐ - Ưu đãi: Chưa có chương trình khuyến mãi - Xiaomi 15 Ultra: 26.990.000 VNĐ - Ưu đãi: Chưa có chương trình khuyến mãi - vivo X2",
108,ShippingPolicyIntent,giao tới hà nội mất mấy ngày,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,False,FallbackIntent,shipping_policy,local_nlu,shipping_policy,,,333.68,"Chính sách giao hàng của shop: - Giao hàng tiêu chuẩn: 2-3 ngày, phí 50.000 VNĐ. - Giao nhanh: trong ngày hoặc trong 24 giờ, phí 120.000 VNĐ. - Mã FREESHIP có thể miễn hoặc giảm phí vận chuyển nếu đơn đủ điều kiện. - Shop hỗ trợ giao hàng t",
109,ShippingPolicyIntent,có giao toàn quốc không,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,False,FallbackIntent,product_search,local_nlu,success,Nothing Phone 3,,464.09,"Sản phẩm phù hợp  Mình tìm thấy một số sản phẩm phù hợp: - Nothing Phone 3: 17.990.000 VNĐ - Ưu đãi: Chưa có chương trình khuyến mãi {""richContent"": [[{""type"": ""image"", ""rawUrl"": ""https://cdn.shopify.com/s/files/1/0585/2479/5086/files/0000s",
110,ShippingPolicyIntent,thời gian giao hàng thế nào,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,False,FallbackIntent,product_price,local_nlu,success,Nothing Phone 3,,306.4,"### Nothing Phone 3  ![Nothing Phone 3](https://cdn.shopify.com/s/files/1/0585/2479/5086/files/0000s_0011_Phone-3-white.png?v=1753757231)  **Giá từ:** 17.990.000 VNĐ **Khuyến mãi:** Chưa có chương trình khuyến mãi **Size:** 256GB / Black, 2",
111,ShippingPolicyIntent,ship nhanh được không,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,False,FallbackIntent,shipping_policy,gemini,shipping_policy,Nothing Phone 3,,1561.21,"Chính sách giao hàng của shop: - Giao hàng tiêu chuẩn: 2-3 ngày, phí 50.000 VNĐ. - Giao nhanh: trong ngày hoặc trong 24 giờ, phí 120.000 VNĐ. - Mã FREESHIP có thể miễn hoặc giảm phí vận chuyển nếu đơn đủ điều kiện. - Shop hỗ trợ giao hàng t",
112,ShippingTrackingIntent,theo dõi đơn hàng,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,ShippingTrackingIntent,shipping_tracking,local_nlu,authentication_required,,,235.83,Bạn cần đăng nhập trước khi tra cứu thông tin đơn hàng. Mình chỉ có thể trả lời thông tin sản phẩm công khai khi chưa đăng nhập.,
113,ShippingTrackingIntent,tra vận đơn giúp mình,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,ShippingTrackingIntent,shipping_tracking,local_nlu,authentication_required,,,270.21,Bạn cần đăng nhập trước khi tra cứu thông tin đơn hàng. Mình chỉ có thể trả lời thông tin sản phẩm công khai khi chưa đăng nhập.,
114,ShippingTrackingIntent,hàng đang ở đâu,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,ShippingTrackingIntent,fallback,local_nlu,fallback,,,338.7,"Mình chưa hiểu rõ yêu cầu của bạn. Bạn có thể hỏi về sản phẩm, giá, ưu đãi, giao hàng hoặc đơn hàng để mình hỗ trợ nhé. Nếu cần gặp người thật, bạn nhập /h.",
115,ShippingTrackingIntent,shipper giao tới đâu rồi,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,ShippingTrackingIntent,fallback,local_nlu,fallback,,,264.78,"Mình chưa hiểu rõ yêu cầu của bạn. Bạn có thể hỏi về sản phẩm, giá, ưu đãi, giao hàng hoặc đơn hàng để mình hỗ trợ nhé. Nếu cần gặp người thật, bạn nhập /h.",
116,ShippingTrackingIntent,check hành trình đơn hàng,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,ShippingTrackingIntent,shipping_tracking,local_nlu,authentication_required,,,769.23,Bạn cần đăng nhập trước khi tra cứu thông tin đơn hàng. Mình chỉ có thể trả lời thông tin sản phẩm công khai khi chưa đăng nhập.,
117,ReturnRequestIntent,muốn đổi trả sản phẩm,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,ReturnRequestIntent,return_request,local_nlu,aftercare_handoff,,,298.73,Mình sẽ chuyển nhân viên để kiểm tra điều kiện đổi trả. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
118,ReturnRequestIntent,máy lỗi thì đổi sao,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,ReturnRequestIntent,return_request,local_nlu,aftercare_handoff,,,1685.52,Mình sẽ chuyển nhân viên để kiểm tra điều kiện đổi trả. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
119,ReturnRequestIntent,trả hàng được không,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,ReturnRequestIntent,return_request,local_nlu,aftercare_handoff,,,210.42,Mình sẽ chuyển nhân viên để kiểm tra điều kiện đổi trả. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
120,ReturnRequestIntent,chính sách đổi trả thế nào,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,ReturnRequestIntent,return_request,local_nlu,aftercare_handoff,,,291.94,Mình sẽ chuyển nhân viên để kiểm tra điều kiện đổi trả. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
121,ReturnRequestIntent,đổi máy mới được chứ,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,True,ReturnRequestIntent,return_request,local_nlu,aftercare_handoff,,,298.64,Mình sẽ chuyển nhân viên để kiểm tra điều kiện đổi trả. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
122,RefundStatusIntent,hoàn tiền tới đâu rồi,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,False,FallbackIntent,refund_status,local_nlu,aftercare_handoff,,,1194.72,Mình sẽ chuyển nhân viên để kiểm tra trạng thái hoàn tiền. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
123,RefundStatusIntent,đã refund chưa,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,False,FallbackIntent,refund_status,local_nlu,aftercare_handoff,,,303.53,Mình sẽ chuyển nhân viên để kiểm tra trạng thái hoàn tiền. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
124,RefundStatusIntent,khi nào nhận lại tiền,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,False,FallbackIntent,fallback,gemini,fallback,,,1537.23,"Mình chưa hiểu rõ yêu cầu của bạn. Bạn có thể hỏi về sản phẩm, giá, ưu đãi, giao hàng hoặc đơn hàng để mình hỗ trợ nhé. Nếu cần gặp người thật, bạn nhập /h.",
125,RefundStatusIntent,tiền hoàn về tài khoản chưa,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,False,FallbackIntent,fallback,lex,fallback,,,771.36,"Mình chưa hiểu rõ yêu cầu của bạn. Bạn có thể hỏi về sản phẩm, giá, ưu đãi, giao hàng hoặc đơn hàng để mình hỗ trợ nhé. Nếu cần gặp người thật, bạn nhập /h.",
126,RefundStatusIntent,kiểm tra hoàn tiền,conv_lex_smoke_20260614T014727Z,guest_lex_smoke_20260614T014727Z,False,FallbackIntent,refund_status,local_nlu,aftercare_handoff,,,266.58,Mình sẽ chuyển nhân viên để kiểm tra trạng thái hoàn tiền. Các yêu cầu này cần xác minh đơn hàng/tài khoản nên bot chưa tự xử lý trực tiếp. Bạn nhập /h hoặc để lại số điện thoại để shop liên hệ.,
